,index,Date,State,Population Staying at Home,Population Not Staying at Home,nTrips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Number_of_Trips_1_25,Number_of_Trips_25_250,Number_of_Trips_250_,positive,positiveIncrease,region,Ratio
107,1245556,20200124,CO,1150532.0,4545032.0,26522526.0,6900588.0,6766822.0,3226935.0,4067029.0,3895758.0,1070316.0,400370.0,135080.0,31013.0,28615.0,20961374.0,535450.0,59628.0,0.0,0.0,W,0.7979950712519427
108,1245557,20200124,CT,694970.0,2877695.0,14275267.0,3474832.0,3712249.0,1750703.0,2120373.0,2183346.0,766267.0,209779.0,39478.0,7308.0,10932.0,11058157.0,249257.0,18240.0,0.0,0.0,N,0.8054757442973243
109,1245558,20200124,DE,193190.0,773981.0,3838784.0,924487.0,946217.0,476469.0,622088.0,579686.0,215979.0,58065.0,14328.0,852.0,613.0,2969261.0,72393.0,1465.0,0.0,0.0,N,0.8002524889600702
110,1245559,20200124,DC,200280.0,502175.0,3392050.0,1241575.0,869187.0,472649.0,478572.0,258270.0,51166.0,10753.0,4871.0,1815.0,3192.0,3061983.0,15624.0,5007.0,0.0,0.0,N,0.7148856510381448
111,1245560,20200124,FL,3553069.0,17746256.0,80894474.0,21039752.0,20363961.0,10485708.0,12856169.0,11399435.0,3268182.0,926485.0,409335.0,83627.0,61820.0,64745590.0,1335820.0,145447.0,0.0,0.0,S,0.8331839624025644
112,1245561,20200124,GA,1912500.0,8606975.0,39309583.0,8940937.0,9637618.0,4921589.0,6338705.0,6139888.0,2235586.0,642744.0,336131.0,86048.0,30337.0,29838849.0,978875.0,116385.0,0.0,0.0,S,0.8181943490525906
113,1245562,20200124,HI,260175.0,1160316.0,5502402.0,1691286.0,1470843.0,615878.0,767776.0,833196.0,92824.0,20830.0,5804.0,1884.0,2081.0,4545783.0,26634.0,3965.0,0.0,0.0,W,0.8168415005797292
114,1245563,20200124,ID,342305.0,1411903.0,6409045.0,1637251.0,1804914.0,773394.0,916386.0,800031.0,295792.0,113813.0,54109.0,9443.0,3912.0,5131945.0,167922.0,13355.0,0.0,0.0,W,0.8048663556431165
115,1245564,20200124,IL,2589539.0,10151541.0,52381626.0,14021069.0,13204701.0,6250025.0,7751097.0,7568847.0,2603537.0,599259.0,284312.0,64560.0,34219.0,41226892.0,883571.0,98779.0,0.0,0.0,M,0.7967567113619881
116,1245565,20200124,IN,1279398.0,5412480.0,27003783.0,6540004.0,6880230.0,3360971.0,4146844.0,4048162.0,1386003.0,423334.0,169676.0,33372.0,15187.0,20928049.0,593010.0,48559.0,0.0,0.0,M,0.8088133107029147
117,1245566,20200124,IA,637292.0,2518853.0,12093906.0,3098432.0,3294076.0,1409660.0,1627027.0,1650575.0,630151.0,251773.0,108825.0,17092.0,6295.0,9429195.0,360598.0,23387.0,0.0,0.0,M,0.7980789855979368
118,1245567,20200124,KS,601614.0,2309891.0,11042484.0,2831181.0,2966663.0,1309829.0,1523962.0,1499789.0,555499.0,214391.0,111450.0,21813.0,7907.0,8631635.0,325841.0,29720.0,0.0,0.0,M,0.7933666608850062
119,1245568,20200124,KY,856509.0,3611893.0,18712135.0,4276464.0,4823296.0,2447576.0,2925014.0,2795441.0,952675.0,328135.0,135645.0,20792.0,7097.0,14472350.0,463780.0,27889.0,0.0,0.0,S,0.8083187233377839
120,1245569,20200124,LA,797304.0,3862674.0,19465675.0,4853303.0,4877284.0,2500551.0,3147269.0,2613291.0,917593.0,387376.0,138127.0,22784.0,8097.0,15378407.0,525503.0,30881.0,0.0,0.0,S,0.8289039132802772
121,1245570,20200124,ME,285257.0,1053147.0,4998458.0,1067611.0,1203364.0,627275.0,749255.0,869349.0,337201.0,109591.0,29208.0,2875.0,2729.0,3647505.0,138799.0,5604.0,0.0,0.0,N,0.7868677917878308
122,1245571,20200124,MD,1123685.0,4919033.0,24429974.0,6270957.0,5666885.0,2808339.0,3834029.0,4052740.0,1364022.0,298682.0,102024.0,17876.0,14420.0,18580210.0,400706.0,32296.0,0.0,0.0,N,0.8140431176831353
123,1245572,20200124,MA,1469196.0,5432953.0,33167873.0,8668011.0,8729548.0,4051358.0,4901115.0,4822655.0,1565340.0,333837.0,63983.0,10095.0,21931.0,26350032.0,397820.0,32026.0,0.0,0.0,N,0.787139338776952
124,1245573,20200124,MI,1944087.0,8051828.0,38286455.0,9252322.0,9314566.0,4704237.0,5985110.0,6095581.0,2062027.0,579376.0,224213.0,48232.0,20791.0,29256235.0,803589.0,69023.0,0.0,0.0,W,0.8055118515913751
125,1245574,20200124,MN,1044972.0,4566207.0,21075316.0,5193826.0,4970240.0,2372074.0,3061352.0,3576196.0,1219759.0,435534.0,199987.0,26764.0,19584.0,15597492.0,635521.0,46348.0,0.0,0.0,M,0.8137696195398507
126,1245575,20200124,MS,476781.0,2509749.0,10458374.0,2500612.0,2603018.0,1203930.0,1577537.0,1592790.0,614650.0,241076.0,101009.0,20369.0,3383.0,7885097.0,342085.0,23752.0,0.0,0.0,S,0.8403561993350143
127,1245576,20200124,MO,1309313.0,4817139.0,21714601.0,5312932.0,5524363.0,2554200.0,3284175.0,3367250.0,1129908.0,311562.0,178468.0,37830.0,13913.0,16675670.0,490030.0,51743.0,0.0,0.0,M,0.7862852757191274
128,1245577,20200124,MT,241911.0,820394.0,3802571.0,1053250.0,1123708.0,454322.0,463697.0,379448.0,175914.0,98818.0,43305.0,6563.0,3546.0,3094977.0,142123.0,10109.0,0.0,0.0,W,0.7722772650039301
129,1245578,20200124,NE,376077.0,1553191.0,7421726.0,1862430.0,2013439.0,944554.0,1112165.0,929047.0,321531.0,159072.0,63747.0,11464.0,4277.0,5932588.0,222819.0,15741.0,0.0,0.0,W,0.8050675178357802
130,1245579,20200124,NV,589570.0,2444822.0,11898463.0,3312272.0,2945548.0,1502823.0,1998808.0,1653381.0,277067.0,112963.0,72345.0,15760.0,7496.0,9759451.0,185308.0,23256.0,0.0,0.0,W,0.8057040751491568
131,1245580,20200124,NH,259645.0,1096813.0,5822740.0,1256253.0,1364022.0,672321.0,886764.0,1068005.0,445433.0,109783.0,16753.0,1563.0,1843.0,4179360.0,126536.0,3406.0,0.0,0.0,N,0.8085860380490955
132,1245581,20200124,NJ,1818876.0,7089644.0,38854617.0,10903044.0,9705072.0,4539231.0,5596986.0,5533779.0,1901716.0,491095.0,142594.0,23538.0,17562.0,30744333.0,633689.0,41100.0,0.0,0.0,N,0.7958273652638148
133,1245582,20200124,NM,392468.0,1702960.0,9855657.0,2538338.0,2736321.0,1293473.0,1479191.0,1041160.0,420232.0,232120.0,91787.0,18843.0,4192.0,8047323.0,323907.0,23035.0,0.0,0.0,W,0.8127027032186265
134,1245583,20200124,NY,4761517.0,14780692.0,89729339.0,25902658.0,22065275.0,10937247.0,13805803.0,12398078.0,3331270.0,903810.0,283963.0,48611.0,52624.0,72710983.0,1187773.0,101235.0,0.0,0.0,N,0.756347043468832
135,1245584,20200124,NC,1864086.0,8519534.0,39691859.0,8503191.0,9793403.0,5153191.0,6662544.0,6497315.0,2077496.0,645153.0,287325.0,52863.0,19378.0,30112329.0,932478.0,72241.0,0.0,0.0,S,0.820478214726656
136,1245585,20200124,ND,151287.0,608790.0,2698150.0,734217.0,775787.0,347294.0,329277.0,234354.0,130273.0,92900.0,46463.0,5647.0,1938.0,2186575.0,139363.0,7585.0,0.0,0.0,M,0.8009583239592831
137,1245586,20200124,OH,2265858.0,9423584.0,45770866.0,11220997.0,11300821.0,5513971.0,7263877.0,7427706.0,2131727.0,620322.0,223756.0,47294.0,20395.0,35299666.0,844078.0,67689.0,0.0,0.0,M,0.8061620049956191
138,1245587,20200124,OK,719687.0,3223392.0,14850468.0,3629799.0,3768079.0,1744422.0,2213557.0,2319106.0,756600.0,286054.0,111224.0,16087.0,5540.0,11355857.0,397278.0,21627.0,0.0,0.0,S,0.817480958408391
139,1245588,20200124,OR,873873.0,3316840.0,17136523.0,4808479.0,4759005.0,2116775.0,2262424.0,2199985.0,648982.0,242033.0,75163.0,12571.0,11106.0,13946683.0,317196.0,23677.0,0.0,0.0,W,0.7914739090937509
140,1245589,20200124,PA,2590414.0,10216646.0,49859399.0,12944371.0,12402520.0,6096315.0,7768012.0,7392661.0,2192641.0,717682.0,290558.0,37890.0,16749.0,39211218.0,1008240.0,54639.0,0.0,0.0,N,0.797735467781052
141,1245590,20200124,RI,204155.0,853160.0,4392386.0,1107794.0,1144444.0,545971.0,664013.0,671027.0,211597.0,35382.0,7911.0,1853.0,2394.0,3462222.0,43293.0,4247.0,0.0,0.0,N,0.8069118474626766
142,1245591,20200124,SC,883220.0,4200907.0,18961653.0,4152596.0,4712039.0,2476356.0,3156781.0,3088498.0,908603.0,292135.0,141338.0,24837.0,8470.0,14497772.0,433473.0,33307.0,0.0,0.0,S,0.8262789265492384
143,1245592,20200124,SD,173148.0,709087.0,3320917.0,865780.0,927440.0,412015.0,432304.0,359534.0,177935.0,91744.0,45957.0,5722.0,2486.0,2637539.0,137701.0,8208.0,0.0,0.0,M,0.8037393664953215
144,1245593,20200124,TN,1223872.0,5546138.0,25625768.0,5671068.0,6414572.0,3219083.0,4101434.0,4227873.0,1339616.0,412972.0,179142.0,45738.0,14270.0,19406157.0,592114.0,60008.0,0.0,0.0,S,0.8192215373389404
145,1245594,20200124,TX,4671379.0,24030466.0,107179008.0,27022338.0,26608936.0,12944669.0,16132621.0,16183817.0,5536884.0,1758073.0,764193.0,162020.0,65457.0,82708564.0,2522266.0,227477.0,0.0,0.0,S,0.8372446440289815
146,1245595,20200124,UT,612521.0,2548584.0,13700799.0,3487823.0,3591839.0,1765580.0,2054741.0,1810253.0,644328.0,190247.0,122020.0,24649.0,9319.0,10899983.0,312267.0,33968.0,0.0,0.0,W,0.8062319979880453
147,1245596,20200124,VT,134160.0,492139.0,2648751.0,616007.0,678546.0,351364.0,363473.0,413131.0,172071.0,41401.0,9813.0,1259.0,1686.0,2009390.0,51214.0,2945.0,0.0,0.0,N,0.7857892156941014
148,1245597,20200124,VA,1578478.0,6939207.0,34845272.0,8749321.0,8518222.0,4284779.0,5433140.0,5377795.0,1705476.0,527535.0,192887.0,35988.0,20129.0,26985462.0,720422.0,56117.0,0.0,0.0,S,0.8146822757591998
149,1245598,20200124,WA,1470141.0,6065450.0,29707845.0,8165438.0,7696284.0,3572394.0,4399097.0,4172098.0,1216390.0,331088.0,114589.0,15801.0,24666.0,23833213.0,445677.0,40467.0,0.0,0.0,W,0.8049070072937876
150,1245599,20200124,WV,396004.0,1409828.0,6761040.0,1622757.0,1776835.0,823454.0,1016692.0,973774.0,369991.0,124964.0,45444.0,5599.0,1530.0,5239738.0,170408.0,7129.0,0.0,0.0,S,0.7807082829410488
151,1245600,20200124,WI,1076172.0,4737396.0,21824923.0,5129480.0,5381631.0,2664276.0,3396238.0,3371289.0,1242537.0,413018.0,187028.0,26912.0,12514.0,16571625.0,600046.0,39426.0,0.0,0.0,M,0.8148861422107732
152,1245601,20200124,WY,127437.0,450300.0,2470103.0,653780.0,744579.0,339613.0,243059.0,201959.0,152644.0,92268.0,36550.0,4136.0,1515.0,1981031.0,128818.0,5651.0,0.0,0.0,W,0.779420393708556
153,1245602,20200125,AL,901028.0,3986843.0,15665408.0,3258069.0,3883260.0,2150288.0,2621784.0,2425963.0,851570.0,330801.0,115763.0,22628.0,5282.0,11913401.0,446564.0,27910.0,0.0,0.0,S,0.8156604378470709
154,1245603,20200125,AK,181801.0,555637.0,2487075.0,675597.0,694303.0,331384.0,371468.0,270672.0,105215.0,27011.0,7039.0,1097.0,3289.0,2072752.0,34050.0,4386.0,0.0,0.0,W,0.7534694442109031
155,1245604,20200125,AZ,1497384.0,5674262.0,24988236.0,6511322.0,6249300.0,3137454.0,3804302.0,3608729.0,1085099.0,352532.0,191996.0,28388.0,19114.0,19702378.0,544528.0,47502.0,0.0,0.0,W,0.7912077645773369
156,1245605,20200125,AR,577615.0,2436210.0,9540290.0,2149303.0,2486783.0,1234719.0,1461713.0,1353095.0,523148.0,232863.0,79710.0,15682.0,3274.0,7332518.0,312573.0,18956.0,0.0,0.0,S,0.8083448773568472
157,1245606,20200125,CA,7817864.0,31739181.0,142709766.0,38981445.0,37596981.0,17141916.0,20353430.0,18521205.0,6805306.0,2400725.0,722554.0,125249.0,60955.0,114073772.0,3123279.0,186204.0,0.0,0.0,W,0.802364812639569
158,1245607,20200125,CO,1269090.0,4426474.0,24508857.0,6316430.0,6406438.0,3081686.0,3709481.0,3384835.0,1002544.0,424307.0,132063.0,26679.0,24394.0,19514035.0,556370.0,51073.0,0.0,0.0,W,0.7771792222859756
159,1245608,20200125,CT,785734.0,2786931.0,12524859.0,2885055.0,3405165.0,1595561.0,1927088.0,1857373.0,604670.0,194791.0,36997.0,7062.0,11097.0,9812869.0,231788.0,18159.0,0.0,0.0,N,0.7800706195515112
160,1245609,20200125,DE,218174.0,748997.0,3311283.0,773008.0,845475.0,430012.0,541440.0,468648.0,179786.0,55776.0,15382.0,937.0,819.0,2589935.0,71158.0,1756.0,0.0,0.0,N,0.774420448917513
161,1245610,20200125,DC,215159.0,487296.0,3094755.0,1106066.0,777931.0,432269.0,453339.0,249516.0,56646.0,9906.0,4317.0,1772.0,2993.0,2769605.0,14223.0,4765.0,0.0,0.0,N,0.6937042230463162
162,1245611,20200125,FL,3963322.0,17336003.0,74701266.0,19570236.0,19111864.0,9778390.0,11804290.0,10042172.0,2945061.0,926409.0,392908.0,74614.0,55322.0,60264780.0,1319317.0,129936.0,0.0,0.0,S,0.8139226477834391
163,1245612,20200125,GA,2092301.0,8427174.0,37335799.0,8416911.0,9210256.0,4760202.0,6181038.0,5680011.0,2047236.0,638096.0,303844.0,71798.0,26407.0,28568407.0,941940.0,98205.0,0.0,0.0,S,0.8011021462572989
164,1245613,20200125,HI,282283.0,1138208.0,5002518.0,1447099.0,1315247.0,596536.0,723477.0,787721.0,101879.0,21477.0,5661.0,1508.0,1913.0,4082359.0,27138.0,3421.0,0.0,0.0,W,0.8012778680047955
165,1245614,20200125,ID,379867.0,1374341.0,5703523.0,1399021.0,1614523.0,722702.0,806206.0,704113.0,264074.0,121120.0,59879.0,8036.0,3849.0,4542452.0,180999.0,11885.0,0.0,0.0,W,0.7834538435578905
166,1245615,20200125,IL,2897506.0,9843574.0,49248876.0,12733465.0,12828198.0,6190546.0,7526139.0,6870844.0,2206660.0,563705.0,240549.0,54777.0,33993.0,39278348.0,804254.0,88770.0,0.0,0.0,M,0.772585526501678
167,1245616,20200125,IN,1450462.0,5241416.0,24461508.0,5832128.0,6375008.0,3147607.0,3819546.0,3511187.0,1180356.0,399389.0,152414.0,28314.0,15559.0,19174289.0,551803.0,43873.0,0.0,0.0,M,0.7832503820302761
168,1245617,20200125,IA,678412.0,2477733.0,11326998.0,2734609.0,3043778.0,1336827.0,1553036.0,1560272.0,681330.0,293486.0,102284.0,14637.0,6739.0,8668250.0,395770.0,21376.0,0.0,0.0,M,0.7850504333609514
169,1245618,20200125,KS,635258.0,2276247.0,10464920.0,2546046.0,2823838.0,1267489.0,1474157.0,1419356.0,559357.0,241248.0,107282.0,18820.0,7327.0,8111530.0,348530.0,26147.0,0.0,0.0,M,0.7818111251740938
170,1245619,20200125,KY,974185.0,3494217.0,17087569.0,3901813.0,4367585.0,2238851.0,2697836.0,2532520.0,877736.0,327035.0,118719.0,18443.0,7031.0,13206085.0,445754.0,25474.0,0.0,0.0,S,0.7819835816025505
171,1245620,20200125,LA,897431.0,3762547.0,17504387.0,4306905.0,4404538.0,2256400.0,2882535.0,2323372.0,817579.0,362032.0,124571.0,18967.0,7488.0,13850378.0,486603.0,26455.0,0.0,0.0,S,0.8074173311547823
172,1245621,20200125,ME,312783.0,1025621.0,4429263.0,948330.0,1072345.0,579759.0,669318.0,752620.0,280493.0,93065.0,27710.0,3054.0,2569.0,3269752.0,120775.0,5623.0,0.0,0.0,N,0.7663015053750587
173,1245622,20200125,MD,1265517.0,4777201.0,22531652.0,5752666.0,5434804.0,2675275.0,3603521.0,3537469.0,1121460.0,280590.0,94991.0,17078.0,13798.0,17466266.0,375581.0,30876.0,0.0,0.0,N,0.7905715606784893
174,1245623,20200125,MA,1628957.0,5273192.0,29861935.0,7630003.0,8048144.0,3815992.0,4524148.0,4115769.0,1321191.0,319386.0,57525.0,10134.0,19643.0,24018287.0,376911.0,29777.0,0.0,0.0,N,0.7639927796400802
175,1245624,20200125,MI,2160907.0,7835008.0,35771959.0,8652127.0,8901523.0,4430116.0,5713071.0,5419659.0,1819666.0,571470.0,202401.0,40238.0,21688.0,27696837.0,773871.0,61926.0,0.0,0.0,W,0.7838209908747723
176,1245625,20200125,MN,1169991.0,4441188.0,19579774.0,4936688.0,4598727.0,2253911.0,2866970.0,3123838.0,1123861.0,460720.0,175244.0,21978.0,17837.0,14656296.0,635964.0,39815.0,0.0,0.0,M,0.7914892752485707
177,1245626,20200125,MS,527966.0,2458564.0,9410414.0,2103857.0,2375409.0,1154871.0,1480439.0,1408431.0,550548.0,228928.0,87570.0,16702.0,3659.0,7114576.0,316498.0,20361.0,0.0,0.0,S,0.8232175802687399
178,1245627,20200125,MO,1346327.0,4780125.0,21407450.0,5011580.0,5429186.0,2590300.0,3342572.0,3300278.0,1160833.0,355321.0,173972.0,31121.0,12287.0,16373638.0,529293.0,43408.0,0.0,0.0,M,0.7802436059239508
179,1245628,20200125,MT,262032.0,800273.0,3413047.0,910752.0,989130.0,422584.0,415862.0,371503.0,155564.0,98313.0,40367.0,5461.0,3511.0,2738328.0,138680.0,8972.0,0.0,0.0,W,0.753336377029196
180,1245629,20200125,NE,410033.0,1519235.0,6807446.0,1605708.0,1846179.0,898664.0,1046864.0,846698.0,313698.0,173729.0,61488.0,10171.0,4247.0,5397415.0,235217.0,14418.0,0.0,0.0,W,0.7874670600455717
181,1245630,20200125,NV,643171.0,2391221.0,11005985.0,3031454.0,2784436.0,1412324.0,1855169.0,1463412.0,254230.0,116460.0,68152.0,14282.0,6066.0,9083383.0,184612.0,20348.0,0.0,0.0,W,0.7880395809111018
182,1245631,20200125,NH,291298.0,1065160.0,5231386.0,1114896.0,1262479.0,651263.0,839214.0,905871.0,335001.0,103828.0,15064.0,1841.0,1929.0,3867852.0,118892.0,3770.0,0.0,0.0,N,0.7852509992937489
183,1245632,20200125,NJ,2108933.0,6799587.0,33374610.0,8866955.0,8677508.0,4137295.0,5100731.0,4544162.0,1450140.0,431681.0,127333.0,21768.0,17037.0,26782489.0,559014.0,38805.0,0.0,0.0,N,0.7632678604302399
184,1245633,20200125,NM,435468.0,1659960.0,8941806.0,2245125.0,2485055.0,1176353.0,1340343.0,978002.0,379584.0,226223.0,90031.0,17170.0,3920.0,7246876.0,316254.0,21090.0,0.0,0.0,W,0.7921818358826932
185,1245634,20200125,NY,5450183.0,14092026.0,77662207.0,21619844.0,19938931.0,9774848.0,12085393.0,10353547.0,2684604.0,830392.0,281736.0,44122.0,48790.0,63419016.0,1112128.0,92912.0,0.0,0.0,N,0.7211071174195302
186,1245635,20200125,NC,2049145.0,8334475.0,38065676.0,8261123.0,9513945.0,5065909.0,6451960.0,5929867.0,1887088.0,638064.0,255019.0,45223.0,17478.0,29292937.0,893083.0,62701.0,0.0,0.0,S,0.802656010139046
187,1245636,20200125,ND,168301.0,591776.0,2389468.0,612414.0,695507.0,329088.0,290529.0,215193.0,111584.0,89844.0,37960.0,5363.0,1986.0,1927538.0,127804.0,7349.0,0.0,0.0,M,0.7785737497648264
188,1245637,20200125,OH,2526522.0,9162920.0,42096399.0,10178241.0,10628470.0,5289637.0,6793305.0,6484397.0,1864884.0,596446.0,200677.0,39571.0,20771.0,32889653.0,797123.0,60342.0,0.0,0.0,M,0.7838629080840642
189,1245638,20200125,OK,811763.0,3131316.0,13381468.0,3216456.0,3387618.0,1610871.0,2049851.0,2030503.0,680285.0,280062.0,105418.0,14961.0,5443.0,10264796.0,385480.0,20404.0,0.0,0.0,S,0.7941296636460999
190,1245639,20200125,OR,968278.0,3222435.0,15724175.0,4359828.0,4460456.0,1963120.0,2082547.0,1923702.0,599783.0,249032.0,63711.0,12433.0,9563.0,12865951.0,312743.0,21996.0,0.0,0.0,W,0.7689467162270478
191,1245640,20200125,PA,2950716.0,9856344.0,44272559.0,11146578.0,11391795.0,5670237.0,7057860.0,6286416.0,1810095.0,607211.0,250322.0,35107.0,16938.0,35266470.0,857533.0,52045.0,0.0,0.0,N,0.7696023911811142
192,1245641,20200125,RI,226707.0,830608.0,3968155.0,1003728.0,1057548.0,494039.0,619949.0,583722.0,164215.0,33930.0,6893.0,1580.0,2551.0,3175264.0,40823.0,4131.0,0.0,0.0,N,0.7855823477393208
193,1245642,20200125,SC,964235.0,4119892.0,18251947.0,4107990.0,4569453.0,2388877.0,3075054.0,2833234.0,831753.0,285979.0,129662.0,22297.0,7648.0,14141374.0,415641.0,29945.0,0.0,0.0,S,0.8103440374325819
194,1245643,20200125,SD,189940.0,692295.0,3017922.0,743886.0,832023.0,371925.0,400584.0,344018.0,174154.0,100818.0,42972.0,5282.0,2260.0,2348418.0,143790.0,7542.0,0.0,0.0,M,0.7847058890204991
195,1245644,20200125,TN,1358796.0,5411214.0,23910826.0,5279877.0,6038409.0,3064103.0,3912581.0,3824730.0,1186761.0,398292.0,154920.0,38184.0,12969.0,18294970.0,553212.0,51153.0,0.0,0.0,S,0.7992918769691625
196,1245645,20200125,TX,5188634.0,23513211.0,97779266.0,23859590.0,24798619.0,12207829.0,15073492.0,14381289.0,4841812.0,1690587.0,724076.0,145095.0,56877.0,75939530.0,2414663.0,201972.0,0.0,0.0,S,0.8192229802648575
197,1245646,20200125,UT,671049.0,2490056.0,13118364.0,3273805.0,3566808.0,1764155.0,1955810.0,1621076.0,588930.0,197039.0,120519.0,21467.0,8755.0,10560578.0,317558.0,30222.0,0.0,0.0,W,0.7877169534071156
198,1245647,20200125,VT,146435.0,479864.0,2356835.0,525876.0,627083.0,324190.0,328652.0,360554.0,140451.0,37347.0,9791.0,1360.0,1531.0,1805801.0,47138.0,2891.0,0.0,0.0,N,0.7661899508062443
199,1245648,20200125,VA,1748060.0,6769625.0,32467343.0,7954352.0,8307042.0,4205935.0,5096576.0,4713542.0,1482416.0,476233.0,182066.0,30307.0,18874.0,25563905.0,658299.0,49181.0,0.0,0.0,S,0.7947728754937521
200,1245649,20200125,WA,1635124.0,5900467.0,27127992.0,7212820.0,7189279.0,3371308.0,4061258.0,3674195.0,1117659.0,351171.0,111074.0,16054.0,23174.0,21834665.0,462245.0,39228.0,0.0,0.0,W,0.7830131704334803
201,1245650,20200125,WV,437312.0,1368520.0,6217399.0,1473263.0,1653194.0,771767.0,942001.0,878468.0,332020.0,116322.0,43217.0,5749.0,1398.0,4840225.0,159539.0,7147.0,0.0,0.0,S,0.7578335083219259
202,1245651,20200125,WI,1219976.0,4593592.0,20612270.0,4877942.0,5210739.0,2608344.0,3200350.0,2994801.0,1093383.0,425183.0,164075.0,23696.0,13757.0,15897375.0,589258.0,37453.0,0.0,0.0,M,0.790150214119797
203,1245652,20200125,WY,139974.0,437763.0,2223233.0,585375.0,656453.0,293770.0,218253.0,185053.0,141030.0,99327.0,38972.0,3481.0,1519.0,1753851.0,138299.0,5000.0,0.0,0.0,W,0.7577202083300879
204,1267654,20200126,AL,969577.0,3918294.0,13736923.0,2802569.0,3534838.0,1940283.0,2370027.0,2063525.0,627001.0,245967.0,117805.0,28369.0,6539.0,10647717.0,363772.0,34908.0,0.0,0.0,S,0.8016361315591185
205,1267655,20200126,AK,193589.0,543849.0,2294879.0,651887.0,646124.0,308376.0,325619.0,220408.0,90207.0,35626.0,8552.0,4143.0,3937.0,1932006.0,44178.0,8080.0,0.0,0.0,W,0.737484371567508
206,1267656,20200126,AZ,1632558.0,5539088.0,22258293.0,5895200.0,5788343.0,2830232.0,3297897.0,3013334.0,867305.0,314115.0,200607.0,29706.0,21554.0,17811672.0,514722.0,51260.0,0.0,0.0,W,0.772359371893147
207,1267657,20200126,AR,619470.0,2394355.0,8459757.0,1860342.0,2293681.0,1116287.0,1370786.0,1157531.0,384088.0,172402.0,83730.0,17435.0,3475.0,6641096.0,256132.0,20910.0,0.0,0.0,S,0.7944572096920027
208,1267658,20200126,CA,8532307.0,31024738.0,129926477.0,35806782.0,35203662.0,15816794.0,18296354.0,16021311.0,5655580.0,2126354.0,767919.0,157179.0,74542.0,105123592.0,2894273.0,231721.0,0.0,0.0,W,0.7843037314844928
209,1267659,20200126,CO,1370109.0,4325455.0,22004026.0,5771566.0,5904896.0,2728190.0,3242457.0,2892472.0,871014.0,391019.0,138395.0,32806.0,31211.0,17647109.0,529414.0,64017.0,0.0,0.0,W,0.759442787404373
210,1267660,20200126,CT,821549.0,2751116.0,11637034.0,2757621.0,3225643.0,1518048.0,1738523.0,1624055.0,540479.0,175379.0,39915.0,6987.0,10384.0,9239835.0,215294.0,17371.0,0.0,0.0,N,0.770045890112843
211,1267661,20200126,DE,225189.0,741982.0,3034005.0,697245.0,785938.0,401747.0,507712.0,421934.0,151240.0,52327.0,14074.0,1067.0,721.0,2392642.0,66401.0,1788.0,0.0,0.0,N,0.7671673364896177
212,1267662,20200126,DC,224250.0,478205.0,2877412.0,1052872.0,719601.0,390902.0,414900.0,226794.0,50493.0,10827.0,4858.0,2351.0,3814.0,2578275.0,15685.0,6165.0,0.0,0.0,N,0.6807624687702415
213,1267663,20200126,FL,4334426.0,16964899.0,65032564.0,16846117.0,17338447.0,8671182.0,10158593.0,8281915.0,2354457.0,809889.0,420612.0,85407.0,65945.0,53014339.0,1230501.0,151352.0,0.0,0.0,S,0.7964993726327008
214,1267664,20200126,GA,2221525.0,8297950.0,32071100.0,7065648.0,8148727.0,4215612.0,5431175.0,4726466.0,1554734.0,508325.0,306885.0,81234.0,32294.0,24861162.0,815210.0,113528.0,0.0,0.0,S,0.7888178830217287
215,1267665,20200126,HI,304047.0,1116444.0,4624525.0,1367885.0,1242344.0,548041.0,664062.0,688294.0,85859.0,18412.0,5847.0,1628.0,2153.0,3822332.0,24259.0,3781.0,0.0,0.0,W,0.7859564052148166
216,1267666,20200126,ID,418046.0,1336162.0,4977313.0,1240906.0,1452276.0,624929.0,702644.0,590374.0,194168.0,97895.0,60054.0,9199.0,4868.0,4020755.0,157949.0,14067.0,0.0,0.0,W,0.7616896057936117
217,1267667,20200126,IL,3085683.0,9655397.0,44443575.0,11474328.0,11748823.0,5636074.0,6803475.0,6009675.0,1915526.0,500237.0,253590.0,63020.0,38827.0,35662700.0,753827.0,101847.0,0.0,0.0,M,0.757816213382225
218,1267668,20200126,IN,1544822.0,5147056.0,22117373.0,5291336.0,5958225.0,2928416.0,3474547.0,3006033.0,939773.0,328170.0,143891.0,29562.0,17420.0,17652524.0,472061.0,46982.0,0.0,0.0,M,0.769149706554722
219,1267669,20200126,IA,739757.0,2416388.0,9828718.0,2375369.0,2742317.0,1177283.0,1371151.0,1268603.0,526366.0,234018.0,109016.0,17358.0,7237.0,7666120.0,343034.0,24595.0,0.0,0.0,M,0.7656137471504002
220,1267670,20200126,KS,685503.0,2226002.0,9340314.0,2350077.0,2618682.0,1157476.0,1292528.0,1190115.0,420613.0,178676.0,101194.0,22191.0,8762.0,7418763.0,279870.0,30953.0,0.0,0.0,M,0.7645537273678046
221,1267671,20200126,KY,1017455.0,3450947.0,15659650.0,3637073.0,4127302.0,2143892.0,2527462.0,2174576.0,659009.0,246831.0,116387.0,19196.0,7922.0,12435729.0,363218.0,27118.0,0.0,0.0,S,0.7723000303016604
